r,,,HwcCircPumpStatus,,,,B524,020001000200,,,IGN:4,,,,,,UCH,0=off;1=on,,Hwc circulation pump status (also turns on during a legionella run)

r,,,HwcOpMode,HwcOpMode,,,b524,020001000300,value,,IGN:4,,,,value,,UIN,0=off;1=auto;2=day;3=night,,operation mode of Hwc
w,,,HwcOpMode,HwcOpMode,,,b524,020101000300,value,,UIN,0=off;1=auto;2=day;3=night,,operation mode of Hwc
r,,,HwcTempDesired,gewünschte Temperatur Warmwasserkreis,,,b524,020001000400,value,,IGN:4,,,,value,,EXP,,°C,setpoint of domestic hot water circuit
w,,,HwcTempDesired,gewünschte Temperatur Warmwasserkreis,,,b524,020101000400,value,,EXP,,°C,setpoint of domestic hot water circuit
r,,,HwcStorageTemp,HwcStorageTemp,,,b524,020001000500,value,,IGN:4,,,,value,,EXP,,°C,current hot water storage temperature
r,,,HwcReheatingActive,,,,B524,020001000600,,,IGN:4,,,,,,UCH,0=no;1=yes,,Indicates ongoing hot/legionella water run
r,,,HwcUnknown07,(constant 0),,,B524,020001000700,,,IGN:4,,,,,,UCH,0=off;1=on,,
r,,,HwcFlowTemp,HwcFlowTemp,,,b524,020001000800,value,,IGN:4,,,,value,,EXP,,°C,desired flow temp for Hwc
r,,,HwcHolidayStartPeriod,hwc holiday start period,,,b524,020001000900,value,,IGN:4,,,,value,,HDA:3,,,start date of holidays
w,,,HwcHolidayStartPeriod,hwc holiday start period,,,b524,020101000900,value,,HDA:3,,,start date of holidays
r,,,HwcHolidayEndPeriod,hwc holiday end period,,,b524,020001000a00,value,,IGN:4,,,,value,,HDA:3,,,end date of holidays
w,,,HwcHolidayEndPeriod,hwc holiday end period,,,b524,020101000a00,value,,HDA:3,,,end date of holidays
r,,,HwcUnknown0E,(constant 1),,,B524,020001000E00,,,IGN:4,,,,,,UCH,0=off;1=on,,
r,,,HwcStatus,,,,B524,020001000F00,,,IGN:4,,,,,,UIN,0=auto;1=ventilation boost;3=party;4=quick veto;5=one day away from home;6=one day at home;7=holiday away;8=holiday at home;9=load hot water;10=off,,
r,,,HwcHolidayStartTime,,,,B524,020001001000,,,IGN:4,,,,,,HTI,,,
w,,,HwcHolidayStartTime,,,,B524,020101001000,,,HTI,,,
r,,,HwcHolidayEndTime,,,,B524,020001001100,,,IGN:4,,,,,,HTI,,,
w,,,HwcHolidayEndTime,,,,B524,020101001100,,,HTI,,,
r,,,HwcUnknown12,(constant 0),,,B524,020001001200,,,IGN:4,,,,,,UCH,0=off;1=on,,
r,,,HwcUnknown13,(constant 0),,,B524,020001001300,,,IGN:4,,,,,,UCH,0=off;1=on,,


r,,,HwcBankHolidayStartPeriod,hwc holiday start period,,,b524,020001000b00,value,,IGN:4,,,,value,,HDA:3,,,start date of bank holidays
w,,,HwcBankHolidayStartPeriod,hwc holiday start period,,,b524,020101000b00,value,,HDA:3,,,start date of bank holidays
r,,,HwcBankHolidayEndPeriod,hwc holiday end period,,,b524,020001000c00,value,,IGN:4,,,,value,,HDA:3,,,end date of bank holidays
w,,,HwcBankHolidayEndPeriod,hwc holiday end period,,,b524,020101000c00,value,,HDA:3,,,end date of bank holidays
r,,,HwcSFMode,hwc SF mode,,,b524,020001000d00,value,,IGN:4,,,,value,,UCH,0=auto;1=ventilation;2=party;3=veto;4=onedayaway;5=onedayathome;6=load,,
w,,,HwcSFMode,hwc SF mode,,,b524,020101000d00,value,,UCH,0=auto;1=ventilation;2=party;3=veto;4=onedayaway;5=onedayathome;6=load,,

r,,,Hc1Unknown00,,,,B524,020002000000,,,IGN:4,,,,,,HEX:*,,,
w,,,Hc1Unknown00,,,,B524,020102000000,,,HEX:*,,,
r,,,Hc1Unknown01,,,,B524,020002000100,,,IGN:4,,,,,,HEX:*,,,
w,,,Hc1Unknown01,,,,B524,020102000100,,,HEX:*,,,


r,,,Hc1CircuitType,CircuitType Heizkreis 1,,,b524,020002000200,value,,IGN:4,,,,mctype,,UCH,0=inactive;1=mixer;2=fixed;3=hwc;4=returnincr;5=pool,,mixer type,ign,,IGN:1,,,
r,,,Hc1DesiredReturnTemp,target return temperature Hc1,,,B524,020002000400,,,IGN:4,,,,,,EXP,,,temperature for the increase in return circuit (default 30)
w,,,Hc1DesiredReturnTemp,target return temperature Hc1,,,B524,020102000400,,,IGN:4,,,,,,EXP,,,temperature for the increase in return circuit (default 30)
r,,,Hc1DewPointMonitoring,,,,B524,020002000500,,,IGN:4,,,,,,UCH,0=off;1=on,,Dew point monitoring enable/disable for Hc1
w,,,Hc1DewPointMonitoring,,,,B524,020102000500,,,UCH,0=off;1=on,,Dew point monitoring enable/disable for Hc1
r,,,Hc1CoolingEnabled,,,,B524,020002000600,,,IGN:4,,,,,,UCH,0=off;1=on,,Cooling function enable/disable for Hc1
w,,,Hc1CoolingEnabled,,,,B524,020102000600,,,UCH,0=off;1=on,,Cooling function enable/disable for Hc1
r,,,Hc1ActualFlowTempDesired,ActualFlowTempDesired Heizkreis 1,,,b524,020002000700,value,,IGN:4,,,,value,,EXP,,°C,current flow temperature setpoint of Hc1
r,,,Hc1FlowTemp,FlowTemp Heizkreis 1,,,b524,020002000800,value,,IGN:4,,,,value,,EXP,,°C,current flow temperature of Hc1
r,,,Hc1ExtHwcTempDesired,Hc1 desired external HWC temperature,,,B524,020002000900,,,IGN:4,,,,,,EXP,,,Hc1 desired external HWC temperature
w,,,Hc1ExtHwcTempDesired,Hc1 desired external HWC temperature,,,B524,020102000900,,,EXP,,,Hc1 desired external HWC temperature
r,,,Hc1DewPointOffset,Hc1 Temperature offset from dew point,,,B524,020002000A00,,,IGN:4,,,,,,EXP,,,Dew point temperature margin for Hc1
w,,,Hc1DewPointOffset,Hc1 Temperature offset from dew point,,,B524,020102000A00,,,EXP,,,Dew point temperature margin for Hc1
r,,,Hc1ExcessTemp,ExcessTemp Heizkreis 1,,,b524,020002000b00,value,,IGN:4,,,,value,,EXP,,K,excess temperature of Hc1 (flow temperature's setpoint is increased by this value to keep the mixing valve in its control range)
w,,,Hc1ExcessTemp,ExcessTemp Heizkreis 1,,,b524,020102000b00,value,,EXP,,K,excess temperature of Hc1 (flow temperature's setpoint is increased by this value to keep the mixing valve in its control range)
r,,,Hc1DesiredTemp,Desired Temperature Heating Circuit 1,,,B524,020002000C00,,,IGN:4,,,,,,EXP,,,
w,,,Hc1DesiredTemp,Desired Temperature Heating Circuit 1,,,B524,020102000C00,,,EXP,,,
r,,,Hc1DesiredSetbackTemp,,,,B524,020002000D00,,,IGN:4,,,,,,EXP,,,target setback temperatur Hc1 (fixed circuit type)
w,,,Hc1DesiredSetbackTemp,,,,B524,020102000D00,,,EXP,,,target setback temperatur Hc1 (fixed circuit type)
r,,,Hc1AutoOffMode,AutoOffMode Heizkreis 1,,,b524,020002000e00,value,,IGN:4,,,,value,,UIN,0=eco;1=night,,operation of Hc1 during the lowering time; no influence if room temperature modulation is set to thermostat
w,,,Hc1AutoOffMode,AutoOffMode Heizkreis 1,,,b524,020102000e00,value,,UIN,0=eco;1=night,,operation of Hc1 during the lowering time; no influence if room temperature modulation is set to thermostat
r,,,Hc1HeatCurve,Heizkurve Heizkreis 1,,,b524,020002000f00,value,,IGN:4,,,,value,,EXP,,,heating curve of Hc1
w,,,Hc1HeatCurve,Heizkurve Heizkreis 1,,,b524,020102000f00,value,,EXP,,,heating curve of Hc1
r,,,Hc1MaxFlowTempDesired,MaxFlowTempDesired Heizkreis 1,,,b524,020002001000,value,,IGN:4,,,,value,,EXP,,°C,maximum flow temperature setpoint (end emphasis) of Hc1
w,,,Hc1MaxFlowTempDesired,MaxFlowTempDesired Heizkreis 1,,,b524,020102001000,value,,EXP,,°C,maximum flow temperature setpoint (end emphasis) of Hc1
r,,,Hc1MinCoolingTempDesired,MinCoolingTempDesired Heizkreis 1,,,b524,020002001100,value,,IGN:4,,,,value,,EXP,,°C,minimum cooling temperature setpoint Hc1
w,,,Hc1MinCoolingTempDesired,MinCoolingTempDesired Heizkreis 1,,,b524,020102001100,value,,EXP,,°C,minimum cooling temperature setpoint Hc1
r,,,Hc1MinFlowTempDesired,MinFlowTempDesired Heizkreis 1,,,b524,020002001200,value,,IGN:4,,,,value,,EXP,,°C,minimum flow temperature setpoint (end emphasis) of Hc1
w,,,Hc1MinFlowTempDesired,MinFlowTempDesired Heizkreis 1,,,b524,020102001200,value,,EXP,,°C,minimum flow temperature setpoint (end emphasis) of Hc1
r,,,Hc1ExtHwcOpMode,ExtHwcOpMode,,,B524,020002001300,,,IGN:4,,,,,,UIN,0=off;1=time controlled;2=manual,,operation mode of external Hwc circuit
w,,,Hc1ExtHwcOpMode,ExtHwcOpMode,,,B524,020102001300,,,UIN,0=off;1=time controlled;2=manual,,operation mode of external Hwc circuit
r,,,Hc1SummerTempLimit,AT-Abschaltgrenze Heizkreis 1,,,b524,020002001400,value,,IGN:4,,,,value,,EXP,,°C,if outside temperature > summer limit => heating is OFF;applies to comfort and night setback setpoint
w,,,Hc1SummerTempLimit,AT-Abschaltgrenze Heizkreis 1,,,b524,020102001400,value,,EXP,,°C,if outside temperature > summer limit => heating is OFF;applies to comfort and night setback setpoint
r,,,Hc1RoomTempSwitchOn,RoomTempSwitchOn Heizkreis 1,,,b524,020002001500,value,,IGN:4,,,,value,,UIN,0=off;1=modulating;2=thermostat,,room temperature modulation of Hc1
w,,,Hc1RoomTempSwitchOn,RoomTempSwitchOn Heizkreis 1,,,b524,020102001500,value,,UIN,0=off;1=modulating;2=thermostat,,room temperature modulation of Hc1
r,,,Hc1ScreedDryingDay,,,,B524,020002001600,,,IGN:4,,,,,,UIN,,,current day of screed Hc1 drying schedule (1 to 29 0=screed drying off)
w,,,Hc1ScreedDryingDay,,,,B524,020102001600,,,UIN,,,current day of screed Hc1 drying schedule (1 to 29 0=screed drying off)
r,,,Hc1ScreedDryingDesiredTemp,,,,B524,020002001700,,,IGN:4,,,,,,EXP,,,current Hc1 screed drying desired temp
r,,,Hc1ExtHwcActive,,,,B524,020002001800,,,IGN:4,,,,,,UCH,0=off;1=on,,
r,,,Hc1ExtHeatDemand,,,,B524,020002001900,,,IGN:4,,,,,,UCH,0=off;1=on,,indicator of external heat demand for Hc1
r,,,Hc1MixerMovement,MixerMovement Heizkreis 1,,,b524,020002001a00,value,,IGN:4,,,,value,,EXP,,,"status of mixer (<0 closing, >0 opening)"
r,,,Hc1Status,Status Heizkreis 1,,,b524,020002001b00,value,,IGN:4,,,,value,,UCH,,,status of zone 1
w,,,Hc1Status,Status Heizkreis 1,,,b524,020102001b00,value,,UCH,,,status of zone 1
r,,,Hc1HeatCurveAdaption,Anpassung Heizkurve Heizkreis 1,,,b524,020002001c00,value,,IGN:4,,,,value,,EXP,,,adaption applied to heating curve of Hc1
r,,,Hc1Unknown1D,(constant off),,,B524,020002001D00,,,IGN:4,,,,,,UCH,0=off;1=on,,
w,,,Hc1Unknown1D,(constant off),,,B524,020102001D00,,,UCH,0=off;1=on,,
r,,,Hc1PumpStatus,PumpStatus Heizkreis 1,,,b524,020002001e00,value,,IGN:4,,,,value,,UIN,,,pump status of zone 1
w,,,Hc1PumpStatus,PumpStatus Heizkreis 1,,,b524,020102001e00,value,,UIN,,,pump status of zone 1
r,,,Hc1Unknown1F,(konstant 4),,,B524,020002001F00,,,IGN:4,,,,,,EXP,,,
w,,,Hc1Unknown1F,(konstant 4),,,B524,020102001F00,,,EXP,,,
r,,,Hc1Unknown20,"(constant 1, 2 in ccoling mode)",,,B524,020002002000,,,IGN:4,,,,,,UCH,0=off;1=on,,
w,,,Hc1Unknown20,"(constant 1, 2 in ccoling mode)",,,B524,020102002000,,,UCH,0=off;1=on,,



r,,,Hc2CircuitType,CircuitType Heizkreis 2,,,b524,020002010200,value,,IGN:4,,,,mctype,,UCH,0=inactive;1=mixer;2=fixed;3=hwc;4=returnincr;5=pool,,mixer type,ign,,IGN:1,,,
r,,,Hc2DesiredReturnTemp,target return temperature Hc2,,,B524,020002010400,,,IGN:4,,,,,,EXP,,,temperature for the increase in return circuit (default 30)
w,,,Hc2DesiredReturnTemp,target return temperature Hc2,,,B524,020102010400,,,EXP,,,temperature for the increase in return circuit (default 30)
r,,,Hc2DewPointMonitoring,,,,B524,020002010500,,,IGN:4,,,,,,UCH,0=off;1=on,,Dew point monitoring enable/disable for Hc2
w,,,Hc2DewPointMonitoring,,,,B524,020102010500,,,UCH,0=off;1=on,,Dew point monitoring enable/disable for Hc2
r,,,Hc2CoolingEnabled,,,,B524,020002010600,,,IGN:4,,,,,,UCH,0=off;1=on,,Cooling function enable/disable for Hc2
w,,,Hc2CoolingEnabled,,,,B524,020102010600,,,UCH,0=off;1=on,,Cooling function enable/disable for Hc2
r,,,Hc2ActualFlowTempDesired,ActualFlowTempDesired Heizkreis 2,,,b524,020002010700,value,,IGN:4,,,,value,,EXP,,°C,current flow temperature setpoint of Hc2
r,,,Hc2FlowTemp,FlowTemp Heizkreis 2,,,b524,020002010800,value,,IGN:4,,,,value,,EXP,,°C,current flow temperature of Hc2
r,,,Hc2ExtHwcTempDesired,Hc2 desired external HWC temperature,,,B524,020002010900,,,IGN:4,,,,,,EXP,,,Hc2 desired external HWC temperature
w,,,Hc2ExtHwcTempDesired,Hc2 desired external HWC temperature,,,B524,020102010900,,,EXP,,,Hc2 desired external HWC temperature
r,,,Hc2DewPointOffset,Hc1 Temperature offset from dew point,,,B524,020002010A00,,,IGN:4,,,,,,EXP,,,Dew point temperature margin for Hc2
w,,,Hc2DewPointOffset,Hc1 Temperature offset from dew point,,,B524,020102010A00,,,EXP,,,Dew point temperature margin for Hc2
r,,,Hc2ExcessTemp,ExcessTemp Heizkreis 2,,,b524,020002010b00,value,,IGN:4,,,,value,,EXP,,K,excess temperature of Hc2 (flow temperature's setpoint is increased by this value to keep the mixing valve in its control range)
w,,,Hc2ExcessTemp,ExcessTemp Heizkreis 2,,,b524,020102010b00,value,,EXP,,K,excess temperature of Hc2 (flow temperature's setpoint is increased by this value to keep the mixing valve in its control range)
r,,,Hc2DesiredTemp,Desired Temperature Heating Circuit 2,,,B524,020002010C00,,,IGN:4,,,,,,EXP,,,
w,,,Hc2DesiredTemp,Desired Temperature Heating Circuit 2,,,B524,020102010C00,,,EXP,,,
r,,,Hc2DesiredSetbackTemp,,,,B524,020002010D00,,,IGN:4,,,,,,EXP,,,target setback temperatur Hc2 (fixed circuit type)
w,,,Hc2DesiredSetbackTemp,,,,B524,020102010D00,,,EXP,,,target setback temperatur Hc2 (fixed circuit type)
r,,,Hc2AutoOffMode,AutoOffMode Heizkreis 2,,,b524,020002010e00,value,,IGN:4,,,,value,,UIN,0=eco;1=night,,operation of Hc2 during the lowering time; no influence if room temperature modulation is set to thermostat
w,,,Hc2AutoOffMode,AutoOffMode Heizkreis 2,,,b524,020102010e00,value,,UIN,0=eco;1=night,,operation of Hc2 during the lowering time; no influence if room temperature modulation is set to thermostat
r,,,Hc2HeatCurve,Heizkurve Heizkreis 2,,,b524,020002010f00,value,,IGN:4,,,,value,,EXP,,,heating curve of Hc2
w,,,Hc2HeatCurve,Heizkurve Heizkreis 2,,,b524,020102010f00,value,,EXP,,,heating curve of Hc2
r,,,Hc2MaxFlowTempDesired,MaxFlowTempDesired Heizkreis 2,,,b524,020002011000,value,,IGN:4,,,,value,,EXP,,°C,maximum flow temperature setpoint (end emphasis) of Hc2
w,,,Hc2MaxFlowTempDesired,MaxFlowTempDesired Heizkreis 2,,,b524,020102011000,value,,EXP,,°C,maximum flow temperature setpoint (end emphasis) of Hc2
r,,,Hc2MinCoolingTempDesired,MinCoolingTempDesired Heizkreis 2,,,b524,020002011100,value,,IGN:4,,,,value,,EXP,,°C,minimum cooling temperature setpoint Hc2
w,,,Hc2MinCoolingTempDesired,MinCoolingTempDesired Heizkreis 2,,,b524,020102011100,value,,EXP,,°C,minimum cooling temperature setpoint Hc2
r,,,Hc2MinFlowTempDesired,MinFlowTempDesired Heizkreis 2,,,b524,020002011200,value,,IGN:4,,,,value,,EXP,,°C,minimum flow temperature setpoint (end emphasis) of Hc2
w,,,Hc2MinFlowTempDesired,MinFlowTempDesired Heizkreis 2,,,b524,020102011200,value,,EXP,,°C,minimum flow temperature setpoint (end emphasis) of Hc2
r,,,Hc2ExtHwcOpMode,ExtHwcOpMode,,,B524,020002011300,,,IGN:4,,,,,,UIN,0=off;1=time controlled;2=manual,,operation mode of external Hwc circuit
w,,,Hc2ExtHwcOpMode,ExtHwcOpMode,,,B524,020102011300,,,UIN,0=off;1=time controlled;2=manual,,operation mode of external Hwc circuit
r,,,Hc2SummerTempLimit,AT-Abschaltgrenze Heizkreis 2,,,b524,020002011400,value,,IGN:4,,,,value,,EXP,,°C,if outside temperature > summer limit => heating is OFF;applies to comfort and night setback setpoint
w,,,Hc2SummerTempLimit,AT-Abschaltgrenze Heizkreis 2,,,b524,020102011400,value,,EXP,,°C,if outside temperature > summer limit => heating is OFF;applies to comfort and night setback setpoint
r,,,Hc2RoomTempSwitchOn,RoomTempSwitchOn Heizkreis 2,,,b524,020002011500,value,,IGN:4,,,,value,,UIN,0=off;1=modulating;2=thermostat,,room temperature modulation of Hc2
w,,,Hc2RoomTempSwitchOn,RoomTempSwitchOn Heizkreis 2,,,b524,020102011500,value,,UIN,0=off;1=modulating;2=thermostat,,room temperature modulation of Hc2
r,,,Hc2ScreedDryingDay,,,,B524,020002011600,,,IGN:4,,,,,,UIN,,,current day of Hc2 screed drying schedule (1 to 29 0=screed drying off)
w,,,Hc2ScreedDryingDay,,,,B524,020102011600,,,UIN,,,current day of Hc2 screed drying schedule (1 to 29 0=screed drying off)
r,,,Hc2ScreedDryingDesiredTemp,,,,B524,020002011700,,,IGN:4,,,,,,EXP,,,current Hc2 screed drying desired temp
r,,,Hc2ExtHwcActive,,,,B524,020002011800,,,IGN:4,,,,,,UCH,0=off;1=on,,
r,,,Hc2ExtHeatDemand,,,,B524,020002011900,,,IGN:4,,,,,,UCH,0=off;1=on,,indicator of external heat demand for Hc2
r,,,Hc2MixerMovement,MixerMovement Heizkreis 2,,,b524,020002011a00,value,,IGN:4,,,,value,,EXP,,,"status of mixer (<0 closing, >0 opening)"
r,,,Hc2HeatCurveAdaption,Anpassung Heizkurve Heizkreis 2,,,b524,020002011c00,value,,IGN:4,,,,value,,EXP,,,adaption applied to heating curve of Hc2
r,,,Hc2Status,Status Heizkreis 2,,,b524,020002011b00,value,,IGN:4,,,,value,,UCH,,,status of zone 2
w,,,Hc2Status,Status Heizkreis 2,,,b524,020102011b00,value,,UCH,,,status of zone 2
r,,,Hc2PumpStatus,PumpStatus Heizkreis 2,,,b524,020002011e00,value,,IGN:4,,,,value,,UIN,,,pump status of zone 2
w,,,Hc2PumpStatus,PumpStatus Heizkreis 2,,,b524,020102011e00,value,,UIN,,,pump status of zone 2


r,,,Hc3CircuitType,CircuitType Heizkreis 3,,,b524,020002020200,value,,IGN:4,,,,mctype,,UCH,0=inactive;1=mixer;2=fixed;3=hwc;4=returnincr;5=pool,,mixer type,ign,,IGN:1,,,
r,,,Hc3DesiredReturnTemp,target return temperature Hc3,,,B524,020002020400,,,IGN:4,,,,,,EXP,,,temperature for the increase in return circuit (default 30)
w,,,Hc3DesiredReturnTemp,target return temperature Hc3,,,B524,020102020400,,,EXP,,,temperature for the increase in return circuit (default 30)
r,,,Hc3DewPointMonitoring,,,,B524,020002020500,,,IGN:4,,,,,,UCH,0=off;1=on,,Dew point monitoring enable/disable for Hc3
w,,,Hc3DewPointMonitoring,,,,B524,020102020500,,,UCH,0=off;1=on,,Dew point monitoring enable/disable for Hc3
r,,,Hc3CoolingEnabled,,,,B524,020002020600,,,IGN:4,,,,,,UCH,0=off;1=on,,Cooling function enable/disable for Hc3
w,,,Hc3CoolingEnabled,,,,B524,020102020600,,,UCH,0=off;1=on,,Cooling function enable/disable for Hc3
r,,,Hc3ActualFlowTempDesired,ActualFlowTempDesired Heizkreis 3,,,b524,020002020700,value,,IGN:4,,,,value,,EXP,,°C,current flow temperature setpoint of Hc3
r,,,Hc3FlowTemp,FlowTemp Heizkreis 3,,,b524,020002020800,value,,IGN:4,,,,value,,EXP,,°C,current flow temperature of Hc3
r,,,Hc3ExtHwcTempDesired,Hc3 desired external HWC temperature,,,B524,020002020900,,,IGN:4,,,,,,EXP,,,Hc3 desired external HWC temperature
w,,,Hc3ExtHwcTempDesired,Hc3 desired external HWC temperature,,,B524,020102020900,,,EXP,,,Hc3 desired external HWC temperature
r,,,Hc3DewPointOffset,Hc1 Temperature offset from dew point,,,B524,020002020A00,,,IGN:4,,,,,,EXP,,,Dew point temperature margin for Hc3
w,,,Hc3DewPointOffset,Hc1 Temperature offset from dew point,,,B524,020102020A00,,,EXP,,,Dew point temperature margin for Hc3
r,,,Hc3ExcessTemp,ExcessTemp Heizkreis 3,,,b524,020002020b00,value,,IGN:4,,,,value,,EXP,,K,excess temperature of Hc3 (flow temperature's setpoint is increased by this value to keep the mixing valve in its control range)
w,,,Hc3ExcessTemp,ExcessTemp Heizkreis 3,,,b524,020102020b00,value,,EXP,,K,excess temperature of Hc3 (flow temperature's setpoint is increased by this value to keep the mixing valve in its control range)
r,,,Hc3DesiredTemp,Desired Temperature Heating Circuit 3,,,B524,020002020C00,,,IGN:4,,,,,,EXP,,,
w,,,Hc3DesiredTemp,Desired Temperature Heating Circuit 3,,,B524,020102020C00,,,EXP,,,
r,,,Hc3DesiredSetbackTemp,,,,B524,020002020D00,,,IGN:4,,,,,,EXP,,,target setback temperatur Hc3 (fixed circuit type)
w,,,Hc3DesiredSetbackTemp,,,,B524,020102020D00,,,EXP,,,target setback temperatur Hc3 (fixed circuit type)
r,,,Hc3AutoOffMode,AutoOffMode Heizkreis 3,,,b524,020002020e00,value,,IGN:4,,,,value,,UIN,0=eco;1=night,,operation of Hc3 during the lowering time; no influence if room temperature modulation is set to thermostat
w,,,Hc3AutoOffMode,AutoOffMode Heizkreis 3,,,b524,020102020e00,value,,UIN,0=eco;1=night,,operation of Hc3 during the lowering time; no influence if room temperature modulation is set to thermostat
r,,,Hc3HeatCurve,Heizkurve Heizkreis 3,,,b524,020002020f00,value,,IGN:4,,,,value,,EXP,,,heating curve of Hc3
w,,,Hc3HeatCurve,Heizkurve Heizkreis 3,,,b524,020102020f00,value,,EXP,,,heating curve of Hc3
r,,,Hc3MaxFlowTempDesired,MaxFlowTempDesired Heizkreis 3,,,b524,020002021000,value,,IGN:4,,,,value,,EXP,,°C,maximum flow temperature setpoint (end emphasis) of Hc3
w,,,Hc3MaxFlowTempDesired,MaxFlowTempDesired Heizkreis 3,,,b524,020102021000,value,,EXP,,°C,maximum flow temperature setpoint (end emphasis) of Hc3

r,,,Hc3MinCoolingTempDesired,MinCoolingTempDesired Heizkreis 3,,,b524,020002021100,value,,IGN:4,,,,value,,EXP,,°C,minimum cooling temperature setpoint Hc3
w,,,Hc3MinCoolingTempDesired,MinCoolingTempDesired Heizkreis 3,,,b524,020102021100,value,,EXP,,°C,minimum cooling temperature setpoint Hc3
r,,,Hc3MinFlowTempDesired,MinFlowTempDesired Heizkreis 3,,,b524,020002021200,value,,IGN:4,,,,value,,EXP,,°C,minimum flow temperature setpoint (end emphasis) of Hc3
w,,,Hc3MinFlowTempDesired,MinFlowTempDesired Heizkreis 3,,,b524,020102021200,value,,EXP,,°C,minimum flow temperature setpoint (end emphasis) of Hc3
r,,,Hc3ExtHwcOpMode,ExtHwcOpMode,,,B524,020002021300,,,IGN:4,,,,,,UIN,0=off;1=time controlled;2=manual,,operation mode of external Hwc circuit
w,,,Hc3ExtHwcOpMode,ExtHwcOpMode,,,B524,020102021300,,,UIN,0=off;1=time controlled;2=manual,,operation mode of external Hwc circuit
r,,,Hc3SummerTempLimit,AT-Abschaltgrenze Heizkreis 3,,,b524,020002021400,value,,IGN:4,,,,value,,EXP,,°C,if outside temperature > summer limit => heating is OFF;applies to comfort and night setback setpoint
w,,,Hc3SummerTempLimit,AT-Abschaltgrenze Heizkreis 3,,,b524,020102021400,value,,EXP,,°C,if outside temperature > summer limit => heating is OFF;applies to comfort and night setback setpoint
r,,,Hc3RoomTempSwitchOn,RoomTempSwitchOn Heizkreis 3,,,b524,020002021500,value,,IGN:4,,,,value,,UIN,0=off;1=modulating;2=thermostat,,room temperature modulation of Hc3
w,,,Hc3RoomTempSwitchOn,RoomTempSwitchOn Heizkreis 3,,,b524,020102021500,value,,UIN,0=off;1=modulating;2=thermostat,,room temperature modulation of Hc3
r,,,Hc3ScreedDryingDay,,,,B524,020002021600,,,IGN:4,,,,,,UIN,,,current day of Hc3 screed drying schedule (1 to 29 0=screed drying off)
w,,,Hc3ScreedDryingDay,,,,B524,020102021600,,,UIN,,,current day of Hc3 screed drying schedule (1 to 29 0=screed drying off)
r,,,Hc3ScreedDryingDesiredTemp,,,,B524,020002021700,,,IGN:4,,,,,,EXP,,,current Hc3 screed drying desired temp
r,,,Hc3ExtHwcActive,,,,B524,020002021800,,,IGN:4,,,,,,UCH,0=off;1=on,,
r,,,Hc3ExtHeatDemand,,,,B524,020002021900,,,IGN:4,,,,,,UCH,0=off;1=on,,indicator of external heat demand for Hc3
r,,,Hc3MixerMovement,MixerMovement Heizkreis 3,,,b524,020002021a00,value,,IGN:4,,,,value,,EXP,,,"status of mixer (<0 closing, >0 opening)"
r,,,Hc3HeatCurveAdaption,Anpassung Heizkurve Heizkreis 3,,,b524,020002021c00,value,,IGN:4,,,,value,,EXP,,,adaption applied to heating curve of Hc3
r,,,Hc3Status,Status Heizkreis 3,,,b524,020002021b00,value,,IGN:4,,,,value,,UCH,,,status of zone 2
w,,,Hc3Status,Status Heizkreis 3,,,b524,020102021b00,value,,UCH,,,status of zone 2
r,,,Hc3PumpStatus,PumpStatus Heizkreis 3,,,b524,020002021e00,value,,IGN:4,,,,value,,UIN,,,pump status of zone 3
w,,,Hc3PumpStatus,PumpStatus Heizkreis 3,,,b524,020102021e00,value,,UIN,,,pump status of zone 3


r,,,z1Unknown00,,,,B524,020003000000,,,IGN:4,,,,,,HEX:*,,,
w,,,z1Unknown00,,,,B524,020103000000,,,HEX:*,,,
r,,,Z1OpModeCooling,Cooling OpMode Zone 1,,,B524,020003000100,,,IGN:4,,,,,,UIN,0=off;1=time controlled;2=manual,,Cooling operation mode of zone 1
w,,,Z1OpModeCooling,Cooling OpMode Zone 1,,,B524,020103000100,,,UIN,0=off;1=time controlled;2=manual,,Cooling operation mode of zone 1
r,,,Z1CoolingTemp,Kühlsolltemperatur Zone 1,,,b524,020003000200,value,,IGN:4,,,,value,,EXP,,°C,desired cooling setpoint for zone 1
w,,,Z1CoolingTemp,Kühlsolltemperatur Zone 1,,,b524,020103000200,value,,EXP,,°C,desired cooling setpoint for zone 1
r,,,Z1HolidayStartPeriod,Ferienzeitraum Start Zone 1,,,b524,020003000300,value,,IGN:4,,,,value,,HDA:3,,,start date of holidays for zone 1
w,,,Z1HolidayStartPeriod,Ferienzeitraum Start Zone 1,,,b524,020103000300,value,,HDA:3,,,start date of holidays for zone 1
r,,,Z1HolidayEndPeriod,Ferienzeitraum Ende Zone 1,,,b524,020003000400,value,,IGN:4,,,,value,,HDA:3,,,end date of holidays for zone 1
w,,,Z1HolidayEndPeriod,Ferienzeitraum Ende Zone 1,,,b524,020103000400,value,,HDA:3,,,end date of holidays for zone 1
r,,,Z1HolidayTemp,Raumsollwert Ferienbetrieb Zone 1,,,b524,020003000500,value,,IGN:4,,,,value,,EXP,,°C,holiday setpoint for zone 1
w,,,Z1HolidayTemp,Raumsollwert Ferienbetrieb Zone 1,,,b524,020103000500,value,,EXP,,°C,holiday setpoint for zone 1
r,,,Z1OpMode,Betriebsart Zone 1,,,b524,020003000600,value,,IGN:4,,,,value,,UIN,0=off;1=auto;2=day;3=night,,operation mode of zone 1
